COUNTY    , Precinct Seq, PRECINCT            , Office Seq, OfficeID, District, Candidate Group, OFFICENAME                                 , ELECTDATE         , ELECTTYPE       , Col1, BName1                           , Tally1, Col2, BName2                            , Tally2, Col3, BName3                        , Tally3, Col4, BName4                         , Tally4, Col5, BName5                              , Tally5, Col6, BName6                           , Tally6, Col7, BName7                         , Tally7, Col8, BName8                            , Tally8, Col9, BName9                      , Tally9, Col10, BName10                      , Tally10
WEAKLEY   ,         0006, 5 Martin            ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    820,    2, . Barack Obama - (D)              ,    444,    3, . Virgil Goode - (C)          ,      4,    4, . Jill Stein - (G)             ,      2,    5, ". Ross C. ""Rocky"" Anderson - (I)",      4,    6, . Gary Johnson - (I)             ,      5,    7, . Merlin Miller - (I)          ,      1,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0006, 5 Martin            ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    785,    2, . Mark E. Clayton - (D)           ,    391,    3, . Kermit Steck - (C)          ,      8,    4, . Martin Pleasant - (G)        ,     26,    5, . Shaun E. Crowell - (I)            ,     22,    6, . David Gatchell - (I)           ,      5,    7, . James Higdon - (I)           ,      4,    8, . Michel Joseph Long - (I)        ,      2,    9, . Troy Stephen Scoggin - (I),      3,    10, . Write-In - Fred R. Anderson,       0
WEAKLEY   ,         0006, 5 Martin            ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WEAKLEY   ,         0006, 5 Martin            ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0006, 5 Martin            ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Stephen Lee Fincher - (R)      ,    778,    2, . Timothy D. Dixon - (D)          ,    414,    3, . James Hart - (I)            ,     29,    4, . Mark J. Rawles - (I)         ,     12,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0006, 5 Martin            ,          4, TNS     ,       24,               1, Tennessee Senate District                  , "November 6, 2012", General Election,    1, . John Stevens - (R)             ,    621,    2, . Brad Thompson - (D)             ,    575,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0006, 5 Martin            ,          5, TNH     ,       76,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Andy Holt - (R)                ,    631,    2, . Mark L. Maddox - (D)            ,    578,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0007, 6 Trinity           ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    390,    2, . Barack Obama - (D)              ,    367,    3, . Virgil Goode - (C)          ,      1,    4, . Jill Stein - (G)             ,      0,    5, ". Ross C. ""Rocky"" Anderson - (I)",      0,    6, . Gary Johnson - (I)             ,     10,    7, . Merlin Miller - (I)          ,      1,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0007, 6 Trinity           ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    429,    2, . Mark E. Clayton - (D)           ,    293,    3, . Kermit Steck - (C)          ,      2,    4, . Martin Pleasant - (G)        ,      8,    5, . Shaun E. Crowell - (I)            ,      6,    6, . David Gatchell - (I)           ,      0,    7, . James Higdon - (I)           ,      4,    8, . Michel Joseph Long - (I)        ,      0,    9, . Troy Stephen Scoggin - (I),      1,    10, . Write-In - Fred R. Anderson,       0
WEAKLEY   ,         0007, 6 Trinity           ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      1,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       1
WEAKLEY   ,         0007, 6 Trinity           ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0007, 6 Trinity           ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Stephen Lee Fincher - (R)      ,    383,    2, . Timothy D. Dixon - (D)          ,    337,    3, . James Hart - (I)            ,     16,    4, . Mark J. Rawles - (I)         ,      7,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0007, 6 Trinity           ,          4, TNS     ,       24,               1, Tennessee Senate District                  , "November 6, 2012", General Election,    1, . John Stevens - (R)             ,    326,    2, . Brad Thompson - (D)             ,    400,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0007, 6 Trinity           ,          5, TNH     ,       76,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Andy Holt - (R)                ,    313,    2, . Mark L. Maddox - (D)            ,    426,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0008, 7 Martin            ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,   1142,    2, . Barack Obama - (D)              ,    472,    3, . Virgil Goode - (C)          ,      4,    4, . Jill Stein - (G)             ,      2,    5, ". Ross C. ""Rocky"" Anderson - (I)",      2,    6, . Gary Johnson - (I)             ,     10,    7, . Merlin Miller - (I)          ,      2,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0008, 7 Martin            ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,   1062,    2, . Mark E. Clayton - (D)           ,    465,    3, . Kermit Steck - (C)          ,      4,    4, . Martin Pleasant - (G)        ,      6,    5, . Shaun E. Crowell - (I)            ,     37,    6, . David Gatchell - (I)           ,      8,    7, . James Higdon - (I)           ,      3,    8, . Michel Joseph Long - (I)        ,      2,    9, . Troy Stephen Scoggin - (I),      4,    10, . Write-In - Fred R. Anderson,       0
WEAKLEY   ,         0008, 7 Martin            ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WEAKLEY   ,         0008, 7 Martin            ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0008, 7 Martin            ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Stephen Lee Fincher - (R)      ,   1064,    2, . Timothy D. Dixon - (D)          ,    472,    3, . James Hart - (I)            ,     40,    4, . Mark J. Rawles - (I)         ,     10,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0008, 7 Martin            ,          4, TNS     ,       24,               1, Tennessee Senate District                  , "November 6, 2012", General Election,    1, . John Stevens - (R)             ,    862,    2, . Brad Thompson - (D)             ,    685,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0008, 7 Martin            ,          5, TNH     ,       76,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Andy Holt - (R)                ,    904,    2, . Mark L. Maddox - (D)            ,    655,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0009, 8 Martin            ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    976,    2, . Barack Obama - (D)              ,    487,    3, . Virgil Goode - (C)          ,      1,    4, . Jill Stein - (G)             ,      5,    5, ". Ross C. ""Rocky"" Anderson - (I)",      2,    6, . Gary Johnson - (I)             ,      2,    7, . Merlin Miller - (I)          ,      3,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0009, 8 Martin            ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    905,    2, . Mark E. Clayton - (D)           ,    470,    3, . Kermit Steck - (C)          ,      9,    4, . Martin Pleasant - (G)        ,     12,    5, . Shaun E. Crowell - (I)            ,     15,    6, . David Gatchell - (I)           ,      7,    7, . James Higdon - (I)           ,      2,    8, . Michel Joseph Long - (I)        ,      3,    9, . Troy Stephen Scoggin - (I),      5,    10, . Write-In - Fred R. Anderson,       0
WEAKLEY   ,         0009, 8 Martin            ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WEAKLEY   ,         0009, 8 Martin            ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0009, 8 Martin            ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Stephen Lee Fincher - (R)      ,    904,    2, . Timothy D. Dixon - (D)          ,    478,    3, . James Hart - (I)            ,     24,    4, . Mark J. Rawles - (I)         ,     12,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0009, 8 Martin            ,          4, TNS     ,       24,               1, Tennessee Senate District                  , "November 6, 2012", General Election,    1, . John Stevens - (R)             ,    728,    2, . Brad Thompson - (D)             ,    668,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0009, 8 Martin            ,          5, TNH     ,       76,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Andy Holt - (R)                ,    736,    2, . Mark L. Maddox - (D)            ,    686,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0010, 9 Dresden           ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    902,    2, . Barack Obama - (D)              ,    463,    3, . Virgil Goode - (C)          ,      9,    4, . Jill Stein - (G)             ,      2,    5, ". Ross C. ""Rocky"" Anderson - (I)",      3,    6, . Gary Johnson - (I)             ,      8,    7, . Merlin Miller - (I)          ,      3,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0010, 9 Dresden           ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    828,    2, . Mark E. Clayton - (D)           ,    406,    3, . Kermit Steck - (C)          ,      6,    4, . Martin Pleasant - (G)        ,     12,    5, . Shaun E. Crowell - (I)            ,     33,    6, . David Gatchell - (I)           ,      3,    7, . James Higdon - (I)           ,      3,    8, . Michel Joseph Long - (I)        ,      2,    9, . Troy Stephen Scoggin - (I),      7,    10, . Write-In - Fred R. Anderson,       0
WEAKLEY   ,         0010, 9 Dresden           ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      1,   12, . Write-In - Gary Gene Davis      ,      1,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      1,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WEAKLEY   ,         0010, 9 Dresden           ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0010, 9 Dresden           ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Stephen Lee Fincher - (R)      ,    836,    2, . Timothy D. Dixon - (D)          ,    411,    3, . James Hart - (I)            ,     28,    4, . Mark J. Rawles - (I)         ,     13,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0010, 9 Dresden           ,          4, TNS     ,       24,               1, Tennessee Senate District                  , "November 6, 2012", General Election,    1, . John Stevens - (R)             ,    678,    2, . Brad Thompson - (D)             ,    587,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WEAKLEY   ,         0010, 9 Dresden           ,          5, TNH     ,       76,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Andy Holt - (R)                ,    633,    2, . Mark L. Maddox - (D)            ,    688,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0001, 1-1 Sparta Civic    ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    496,    2, . Barack Obama - (D)              ,    356,    3, . Virgil Goode - (C)          ,      3,    4, . Jill Stein - (G)             ,      2,    5, ". Ross C. ""Rocky"" Anderson - (I)",      3,    6, . Gary Johnson - (I)             ,      6,    7, . Merlin Miller - (I)          ,      1,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0001, 1-1 Sparta Civic    ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    515,    2, . Mark E. Clayton - (D)           ,    245,    3, . Kermit Steck - (C)          ,      5,    4, . Martin Pleasant - (G)        ,     14,    5, . Shaun E. Crowell - (I)            ,     11,    6, . David Gatchell - (I)           ,      4,    7, . James Higdon - (I)           ,      4,    8, . Michel Joseph Long - (I)        ,      4,    9, . Troy Stephen Scoggin - (I),      4,    10, . Write-In - Fred R. Anderson,       0
WHITE     ,         0001, 1-1 Sparta Civic    ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WHITE     ,         0001, 1-1 Sparta Civic    ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0001, 1-1 Sparta Civic    ,          3, USH     ,        6,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Diane Black - (R)              ,    499,    2, . Pat Riley - (G)                 ,     87,    3, . Scott Beasley - (I)         ,    143,    4, . Write-In - Mary Amanda Keifer,      0,    5, . Write-In - Rachel Robinson        ,      5,    6, . Write-In - Michael H. Thompson ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0001, 1-1 Sparta Civic    ,          5, TNH     ,       43,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Robert F. Dunham - (R)         ,    370,    2, . Charles Curtiss - (D)           ,    471,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0002, 1-2 Sparta Civic    ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    142,    2, . Barack Obama - (D)              ,    118,    3, . Virgil Goode - (C)          ,      2,    4, . Jill Stein - (G)             ,      0,    5, ". Ross C. ""Rocky"" Anderson - (I)",      0,    6, . Gary Johnson - (I)             ,      2,    7, . Merlin Miller - (I)          ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0002, 1-2 Sparta Civic    ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    144,    2, . Mark E. Clayton - (D)           ,     81,    3, . Kermit Steck - (C)          ,      1,    4, . Martin Pleasant - (G)        ,      2,    5, . Shaun E. Crowell - (I)            ,      2,    6, . David Gatchell - (I)           ,      2,    7, . James Higdon - (I)           ,      0,    8, . Michel Joseph Long - (I)        ,      1,    9, . Troy Stephen Scoggin - (I),      5,    10, . Write-In - Fred R. Anderson,       0
WHITE     ,         0002, 1-2 Sparta Civic    ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WHITE     ,         0002, 1-2 Sparta Civic    ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0002, 1-2 Sparta Civic    ,          3, USH     ,        6,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Diane Black - (R)              ,    150,    2, . Pat Riley - (G)                 ,     31,    3, . Scott Beasley - (I)         ,     40,    4, . Write-In - Mary Amanda Keifer,      0,    5, . Write-In - Rachel Robinson        ,      0,    6, . Write-In - Michael H. Thompson ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0002, 1-2 Sparta Civic    ,          5, TNH     ,       43,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Robert F. Dunham - (R)         ,    105,    2, . Charles Curtiss - (D)           ,    149,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0003, 2-1 Ag Fair Complex ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    471,    2, . Barack Obama - (D)              ,    228,    3, . Virgil Goode - (C)          ,      4,    4, . Jill Stein - (G)             ,      1,    5, ". Ross C. ""Rocky"" Anderson - (I)",      1,    6, . Gary Johnson - (I)             ,      5,    7, . Merlin Miller - (I)          ,      1,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0003, 2-1 Ag Fair Complex ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    455,    2, . Mark E. Clayton - (D)           ,    150,    3, . Kermit Steck - (C)          ,      4,    4, . Martin Pleasant - (G)        ,      3,    5, . Shaun E. Crowell - (I)            ,     12,    6, . David Gatchell - (I)           ,      2,    7, . James Higdon - (I)           ,      4,    8, . Michel Joseph Long - (I)        ,      3,    9, . Troy Stephen Scoggin - (I),      4,    10, . Write-In - Fred R. Anderson,       0
WHITE     ,         0003, 2-1 Ag Fair Complex ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WHITE     ,         0003, 2-1 Ag Fair Complex ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0003, 2-1 Ag Fair Complex ,          3, USH     ,        6,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Diane Black - (R)              ,    429,    2, . Pat Riley - (G)                 ,     54,    3, . Scott Beasley - (I)         ,    102,    4, . Write-In - Mary Amanda Keifer,      0,    5, . Write-In - Rachel Robinson        ,      0,    6, . Write-In - Michael H. Thompson ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0003, 2-1 Ag Fair Complex ,          5, TNH     ,       43,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Robert F. Dunham - (R)         ,    340,    2, . Charles Curtiss - (D)           ,    340,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0004, 2-2 Thomas Union    ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    362,    2, . Barack Obama - (D)              ,    202,    3, . Virgil Goode - (C)          ,      1,    4, . Jill Stein - (G)             ,      1,    5, ". Ross C. ""Rocky"" Anderson - (I)",      2,    6, . Gary Johnson - (I)             ,      8,    7, . Merlin Miller - (I)          ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0004, 2-2 Thomas Union    ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    373,    2, . Mark E. Clayton - (D)           ,    151,    3, . Kermit Steck - (C)          ,      4,    4, . Martin Pleasant - (G)        ,     10,    5, . Shaun E. Crowell - (I)            ,      3,    6, . David Gatchell - (I)           ,      2,    7, . James Higdon - (I)           ,      2,    8, . Michel Joseph Long - (I)        ,      0,    9, . Troy Stephen Scoggin - (I),      4,    10, . Write-In - Fred R. Anderson,       0
WHITE     ,         0004, 2-2 Thomas Union    ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WHITE     ,         0004, 2-2 Thomas Union    ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0004, 2-2 Thomas Union    ,          3, USH     ,        6,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Diane Black - (R)              ,    366,    2, . Pat Riley - (G)                 ,     51,    3, . Scott Beasley - (I)         ,     90,    4, . Write-In - Mary Amanda Keifer,      0,    5, . Write-In - Rachel Robinson        ,      2,    6, . Write-In - Michael H. Thompson ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0004, 2-2 Thomas Union    ,          5, TNH     ,       43,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Robert F. Dunham - (R)         ,    282,    2, . Charles Curtiss - (D)           ,    283,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
