COUNTY    , Prct Seq, PRECINCT            , Office Seq, OfficeID, District, Candidate Group, OFFICENAME                                 , ELECTDATE         , ELECTTYPE       , COL1, BNAME1                        , TALLY1, COL2, BNAME2                          , TALLY2, COL3, BNAME3                     , TALLY3, COL4, BNAME4                               , TALLY4, COL5, BNAME5                    , TALLY5, COL6, BNAME6                     , TALLY6, COL7, BNAME7                   , TALLY7, COL8, BNAME8           , TALLY8, COL9, BNAME9                , TALLY9, COL10, BNAME10, TALLY10
SEVIER    ,     0017, 10-2 Adult HS Whites,          5, TH      ,       12,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Richard Montgomery - (R)      ,    219,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0017, 10-2 Adult HS Whites,          5, TH      ,        8,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Joe McCord - (R)              ,     15,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0018, 10-3 DuPont CC      ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    260,    2, John McCain - (R)               ,    757,    3, Chuck Baldwin - (I)        ,      3,    4, Bob Barr - (I)                       ,      1,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      2,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      6,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0018, 10-3 DuPont CC      ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    170,    2, Lamar Alexander - (R)           ,    781,    3, Edward L. Buck - (I)       ,     14,    4, Christopher G. Fenner - (I)          ,      4,    5, David Gatchell - (I)      ,      2,    6, Ed Lawhorn - (I)           ,      6,    7, Daniel Towers Lewis - (I),      4,    8, Chris Lugo - (I) ,      0,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SEVIER    ,     0018, 10-3 DuPont CC      ,          3, USH     ,        1,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Rob Russell - (D)             ,    223,    2, Phil Roe - (R)                  ,    594,    3, Joel Goodman - (I)         ,     27,    4, Thomas (T.K.) Owens - (I)            ,     19,    5, James W. Reeves - (I)     ,     14,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0018, 10-3 DuPont CC      ,          4, TS      ,        8,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Doug Overbey - (R)            ,    675,    2, Ira (Doc) Lapides - (I)         ,    138,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0018, 10-3 DuPont CC      ,          5, TH      ,       12,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Richard Montgomery - (R)      ,    219,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0018, 10-3 DuPont CC      ,          5, TH      ,        8,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Joe McCord - (R)              ,    484,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0019, 11-1 Gatlinburg Amer,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    705,    2, John McCain - (R)               ,   1580,    3, Chuck Baldwin - (I)        ,     14,    4, Bob Barr - (I)                       ,     13,    5, Charles Jay - (I)         ,      2,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      2,    8, Ralph Nader - (I),     23,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0019, 11-1 Gatlinburg Amer,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    491,    2, Lamar Alexander - (R)           ,   1682,    3, Edward L. Buck - (I)       ,     30,    4, Christopher G. Fenner - (I)          ,      7,    5, David Gatchell - (I)      ,      7,    6, Ed Lawhorn - (I)           ,      9,    7, Daniel Towers Lewis - (I),      7,    8, Chris Lugo - (I) ,     12,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SEVIER    ,     0019, 11-1 Gatlinburg Amer,          3, USH     ,        1,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Rob Russell - (D)             ,    597,    2, Phil Roe - (R)                  ,   1346,    3, Joel Goodman - (I)         ,     57,    4, Thomas (T.K.) Owens - (I)            ,     23,    5, James W. Reeves - (I)     ,     36,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0019, 11-1 Gatlinburg Amer,          4, TS      ,        8,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Doug Overbey - (R)            ,   1301,    2, Ira (Doc) Lapides - (I)         ,    644,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0019, 11-1 Gatlinburg Amer,          5, TH      ,       12,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Richard Montgomery - (R)      ,    156,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0019, 11-1 Gatlinburg Amer,          5, TH      ,        8,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Joe McCord - (R)              ,   1396,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0020, 11-2 Pittman Center ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    191,    2, John McCain - (R)               ,    414,    3, Chuck Baldwin - (I)        ,      3,    4, Bob Barr - (I)                       ,      1,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      2,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0020, 11-2 Pittman Center ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    112,    2, Lamar Alexander - (R)           ,    460,    3, Edward L. Buck - (I)       ,      6,    4, Christopher G. Fenner - (I)          ,      5,    5, David Gatchell - (I)      ,      1,    6, Ed Lawhorn - (I)           ,      0,    7, Daniel Towers Lewis - (I),      3,    8, Chris Lugo - (I) ,      1,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SEVIER    ,     0020, 11-2 Pittman Center ,          3, USH     ,        1,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Rob Russell - (D)             ,    160,    2, Phil Roe - (R)                  ,    370,    3, Joel Goodman - (I)         ,      9,    4, Thomas (T.K.) Owens - (I)            ,      5,    5, James W. Reeves - (I)     ,      5,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0020, 11-2 Pittman Center ,          4, TS      ,        8,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Doug Overbey - (R)            ,    371,    2, Ira (Doc) Lapides - (I)         ,    127,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SEVIER    ,     0020, 11-2 Pittman Center ,          5, TH      ,       12,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Richard Montgomery - (R)      ,    425,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0001, Memphis 01          ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1643,    2, John McCain - (R)               ,    940,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,     10,    5, Charles Jay - (I)         ,      1,    6, Cynthia McKinney - (I)     ,      3,    7, Brian Moore - (I)        ,      1,    8, Ralph Nader - (I),      4,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0001, Memphis 01          ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,   1057,    2, Lamar Alexander - (R)           ,   1301,    3, Edward L. Buck - (I)       ,     15,    4, Christopher G. Fenner - (I)          ,      7,    5, David Gatchell - (I)      ,      4,    6, Ed Lawhorn - (I)           ,      9,    7, Daniel Towers Lewis - (I),     10,    8, Chris Lugo - (I) ,     13,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0001, Memphis 01          ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,   1878,    2, Dewey Clark - (I)               ,    163,    3, Jake Ford - (I)            ,    107,    4, "Mary ""Taylor Shelby"" Wright - (I)",    107,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0001, Memphis 01          ,          5, TH      ,       86,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Barbara Cooper - (D)          ,   1350,    2, "George T. Edwards, III - (R)"  ,    917,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0002, Memphis 02          ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1456,    2, John McCain - (R)               ,    653,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      6,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      3,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      4,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0002, Memphis 02          ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    916,    2, Lamar Alexander - (R)           ,    997,    3, Edward L. Buck - (I)       ,     13,    4, Christopher G. Fenner - (I)          ,      7,    5, David Gatchell - (I)      ,      4,    6, Ed Lawhorn - (I)           ,      4,    7, Daniel Towers Lewis - (I),      5,    8, Chris Lugo - (I) ,     10,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0002, Memphis 02          ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,   1648,    2, Dewey Clark - (I)               ,     98,    3, Jake Ford - (I)            ,     68,    4, "Mary ""Taylor Shelby"" Wright - (I)",     64,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0002, Memphis 02          ,          5, TH      ,       86,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Barbara Cooper - (D)          ,   1195,    2, "George T. Edwards, III - (R)"  ,    630,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0003, Memphis 07          ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    592,    2, John McCain - (R)               ,     32,    3, Chuck Baldwin - (I)        ,      0,    4, Bob Barr - (I)                       ,      3,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      2,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0003, Memphis 07          ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    383,    2, Lamar Alexander - (R)           ,    149,    3, Edward L. Buck - (I)       ,      6,    4, Christopher G. Fenner - (I)          ,      2,    5, David Gatchell - (I)      ,      2,    6, Ed Lawhorn - (I)           ,      0,    7, Daniel Towers Lewis - (I),      1,    8, Chris Lugo - (I) ,      2,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0003, Memphis 07          ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    517,    2, Dewey Clark - (I)               ,      8,    3, Jake Ford - (I)            ,     35,    4, "Mary ""Taylor Shelby"" Wright - (I)",     10,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0003, Memphis 07          ,          5, TH      ,       88,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Larry J. Miller - (D)         ,    466,    2, David W. Vinciarelli - (I)      ,     36,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0004, Memphis 11          ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1077,    2, John McCain - (R)               ,      4,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      1,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      1,    8, Ralph Nader - (I),      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0004, Memphis 11          ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    670,    2, Lamar Alexander - (R)           ,    180,    3, Edward L. Buck - (I)       ,     17,    4, Christopher G. Fenner - (I)          ,      9,    5, David Gatchell - (I)      ,     10,    6, Ed Lawhorn - (I)           ,      8,    7, Daniel Towers Lewis - (I),      8,    8, Chris Lugo - (I) ,      7,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0004, Memphis 11          ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    790,    2, Dewey Clark - (I)               ,      9,    3, Jake Ford - (I)            ,     97,    4, "Mary ""Taylor Shelby"" Wright - (I)",     25,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0004, Memphis 11          ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,    754,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0005, Memphis 12          ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    675,    2, John McCain - (R)               ,     24,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      1,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      1,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0005, Memphis 12          ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    433,    2, Lamar Alexander - (R)           ,    152,    3, Edward L. Buck - (I)       ,      9,    4, Christopher G. Fenner - (I)          ,      5,    5, David Gatchell - (I)      ,      6,    6, Ed Lawhorn - (I)           ,      1,    7, Daniel Towers Lewis - (I),      4,    8, Chris Lugo - (I) ,      0,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0005, Memphis 12          ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    560,    2, Dewey Clark - (I)               ,      8,    3, Jake Ford - (I)            ,     57,    4, "Mary ""Taylor Shelby"" Wright - (I)",     10,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0005, Memphis 12          ,          5, TH      ,       86,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Barbara Cooper - (D)          ,    585,    2, "George T. Edwards, III - (R)"  ,     29,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0006, Memphis 13-1        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    209,    2, John McCain - (R)               ,      2,    3, Chuck Baldwin - (I)        ,      0,    4, Bob Barr - (I)                       ,      1,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0006, Memphis 13-1        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    114,    2, Lamar Alexander - (R)           ,     45,    3, Edward L. Buck - (I)       ,      5,    4, Christopher G. Fenner - (I)          ,      1,    5, David Gatchell - (I)      ,      0,    6, Ed Lawhorn - (I)           ,      1,    7, Daniel Towers Lewis - (I),      3,    8, Chris Lugo - (I) ,      3,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0006, Memphis 13-1        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    160,    2, Dewey Clark - (I)               ,      0,    3, Jake Ford - (I)            ,     16,    4, "Mary ""Taylor Shelby"" Wright - (I)",      6,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0006, Memphis 13-1        ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,    160,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0007, Memphis 13-2        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    776,    2, John McCain - (R)               ,      5,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      2,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      1,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0007, Memphis 13-2        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    457,    2, Lamar Alexander - (R)           ,    134,    3, Edward L. Buck - (I)       ,      8,    4, Christopher G. Fenner - (I)          ,      8,    5, David Gatchell - (I)      ,      3,    6, Ed Lawhorn - (I)           ,      6,    7, Daniel Towers Lewis - (I),      5,    8, Chris Lugo - (I) ,      1,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0007, Memphis 13-2        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    581,    2, Dewey Clark - (I)               ,      5,    3, Jake Ford - (I)            ,     62,    4, "Mary ""Taylor Shelby"" Wright - (I)",      9,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0007, Memphis 13-2        ,          5, TH      ,       86,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Barbara Cooper - (D)          ,      0,    2, "George T. Edwards, III - (R)"  ,      1,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0007, Memphis 13-2        ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,    512,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0008, Memphis 16-1        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1257,    2, John McCain - (R)               ,    617,    3, Chuck Baldwin - (I)        ,      3,    4, Bob Barr - (I)                       ,     13,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      6,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0008, Memphis 16-1        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    821,    2, Lamar Alexander - (R)           ,    934,    3, Edward L. Buck - (I)       ,     14,    4, Christopher G. Fenner - (I)          ,      3,    5, David Gatchell - (I)      ,      4,    6, Ed Lawhorn - (I)           ,      0,    7, Daniel Towers Lewis - (I),      4,    8, Chris Lugo - (I) ,     11,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0008, Memphis 16-1        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,   1576,    2, Dewey Clark - (I)               ,     80,    3, Jake Ford - (I)            ,     27,    4, "Mary ""Taylor Shelby"" Wright - (I)",     38,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0008, Memphis 16-1        ,          4, TS      ,       30,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Beverly Robison Marrero - (D) ,   1179,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0008, Memphis 16-1        ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,   1298,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0009, Memphis 16-3        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1366,    2, John McCain - (R)               ,    587,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      6,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      2,    8, Ralph Nader - (I),     10,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0009, Memphis 16-3        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    882,    2, Lamar Alexander - (R)           ,    914,    3, Edward L. Buck - (I)       ,     12,    4, Christopher G. Fenner - (I)          ,      8,    5, David Gatchell - (I)      ,     11,    6, Ed Lawhorn - (I)           ,      7,    7, Daniel Towers Lewis - (I),      6,    8, Chris Lugo - (I) ,      8,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0009, Memphis 16-3        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,   1589,    2, Dewey Clark - (I)               ,     89,    3, Jake Ford - (I)            ,     52,    4, "Mary ""Taylor Shelby"" Wright - (I)",     50,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0009, Memphis 16-3        ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,   1328,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0010, Memphis 17          ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    944,    2, John McCain - (R)               ,    281,    3, Chuck Baldwin - (I)        ,      2,    4, Bob Barr - (I)                       ,      4,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      3,    7, Brian Moore - (I)        ,      1,    8, Ralph Nader - (I),     12,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0010, Memphis 17          ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    652,    2, Lamar Alexander - (R)           ,    448,    3, Edward L. Buck - (I)       ,      9,    4, Christopher G. Fenner - (I)          ,      6,    5, David Gatchell - (I)      ,      8,    6, Ed Lawhorn - (I)           ,      1,    7, Daniel Towers Lewis - (I),      6,    8, Chris Lugo - (I) ,     11,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0010, Memphis 17          ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,   1029,    2, Dewey Clark - (I)               ,     40,    3, Jake Ford - (I)            ,     35,    4, "Mary ""Taylor Shelby"" Wright - (I)",     23,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0010, Memphis 17          ,          4, TS      ,       30,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Beverly Robison Marrero - (D) ,    797,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0010, Memphis 17          ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,    903,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0011, Memphis 20-1        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1538,    2, John McCain - (R)               ,    714,    3, Chuck Baldwin - (I)        ,      5,    4, Bob Barr - (I)                       ,      6,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      2,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),     13,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0011, Memphis 20-1        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,   1022,    2, Lamar Alexander - (R)           ,   1113,    3, Edward L. Buck - (I)       ,     12,    4, Christopher G. Fenner - (I)          ,      7,    5, David Gatchell - (I)      ,      2,    6, Ed Lawhorn - (I)           ,      5,    7, Daniel Towers Lewis - (I),      6,    8, Chris Lugo - (I) ,      8,    9, Write-In - Casey Gouge,      0,      ,        ,       0
