COUNTY    , PRECINCT                 , PRCTSEQ, BALSEQID, JURISID, SECJURISID, CANDGROUP, OFFICENAME                                       , ELECTDATE , ELECTTYPE    , CANDIDATE                              , PARTY      , VOTES
Davidson  , 33-1                     ,    0162,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,   309
Davidson  , 33-1                     ,    0162,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,  1343
Davidson  , 33-1                     ,    0162,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,   202
Davidson  , 33-1                     ,    0162,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,   971
Davidson  , 33-1                     ,    0162,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,   556
Davidson  , 33-1                     ,    0162,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,   787
Davidson  , 33-1                     ,    0162,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,   787
Davidson  , 33-1                     ,    0162,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Derrick Brantley                       , Independent,    16
Davidson  , 33-1                     ,    0162,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Daniel Cooper                          , Independent,     8
Davidson  , 33-1                     ,    0162,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Rick Shannon                           , Independent,     2
Davidson  , 33-1                     ,    0162,     0015,      21,          0,         0, Tennessee Senate District 21                     , 2022-11-08, State General, Jeff Yarbro                            , Democratic ,   785
Davidson  , 33-1                     ,    0162,     0015,      21,          0,         0, Tennessee Senate District 21                     , 2022-11-08, State General, Rueben Dockery                         , Independent,   534
Davidson  , 33-1                     ,    0162,     0017,      59,          0,         0, Tennessee House of Representatives District 59   , 2022-11-08, State General, Michelle Foreman                       , Republican ,   804
Davidson  , 33-1                     ,    0162,     0017,      59,          0,         0, Tennessee House of Representatives District 59   , 2022-11-08, State General, Caleb Hemmer                           , Democratic ,   776
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Bill Lee                               , Republican ,   253
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Jason Brantley Martin                  , Democratic ,   592
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Constance M. Every                     , Independent,    11
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, John Gentry                            , Independent,    12
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Basil Marceaux                         , Independent,     0
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Charles Van Morgan                     , Independent,     1
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Alfred O'Neil                          , Independent,     2
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Deborah Rouse                          , Independent,     4
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Michael E. Scantland                   , Independent,     1
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Rick Tyler                             , Independent,     1
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Curtis Carney               ,            ,     0
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Stephen C Maxwell           ,            ,     0
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Kameron Parker Scott        ,            ,     0
Davidson  , 33-2                     ,    0163,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Lemichael D. Wilson         ,            ,     0
Davidson  , 33-2                     ,    0163,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, Yes                                    ,            ,   476
Davidson  , 33-2                     ,    0163,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, No                                     ,            ,   334
Davidson  , 33-2                     ,    0163,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, Yes                                    ,            ,   649
Davidson  , 33-2                     ,    0163,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,   193
Davidson  , 33-2                     ,    0163,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,   729
Davidson  , 33-2                     ,    0163,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,   129
Davidson  , 33-2                     ,    0163,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,   537
Davidson  , 33-2                     ,    0163,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,   300
Davidson  , 33-2                     ,    0163,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,   223
Davidson  , 33-2                     ,    0163,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,   635
Davidson  , 33-2                     ,    0163,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Derrick Brantley                       , Independent,    10
Davidson  , 33-2                     ,    0163,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Daniel Cooper                          , Independent,     3
Davidson  , 33-2                     ,    0163,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Rick Shannon                           , Independent,     0
Davidson  , 33-2                     ,    0163,     0015,      19,          0,         0, Tennessee Senate District 19                     , 2022-11-08, State General, Pime Hernandez                         , Republican ,   230
Davidson  , 33-2                     ,    0163,     0015,      19,          0,         0, Tennessee Senate District 19                     , 2022-11-08, State General, Charlane Oliver                        , Democratic ,   627
Davidson  , 33-2                     ,    0163,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Dia Hart                               , Republican ,   227
Davidson  , 33-2                     ,    0163,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Jason L. Powell                        , Democratic ,   632
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Bill Lee                               , Republican ,    12
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Jason Brantley Martin                  , Democratic ,    14
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Constance M. Every                     , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, John Gentry                            , Independent,     1
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Basil Marceaux                         , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Charles Van Morgan                     , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Alfred O'Neil                          , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Deborah Rouse                          , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Michael E. Scantland                   , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Rick Tyler                             , Independent,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Curtis Carney               ,            ,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Stephen C Maxwell           ,            ,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Kameron Parker Scott        ,            ,     0
Davidson  , 33-3                     ,    0164,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Lemichael D. Wilson         ,            ,     0
Davidson  , 33-3                     ,    0164,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, Yes                                    ,            ,    18
Davidson  , 33-3                     ,    0164,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, No                                     ,            ,     4
Davidson  , 33-3                     ,    0164,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, Yes                                    ,            ,    16
Davidson  , 33-3                     ,    0164,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,     8
Davidson  , 33-3                     ,    0164,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,    20
Davidson  , 33-3                     ,    0164,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,     5
Davidson  , 33-3                     ,    0164,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,    14
Davidson  , 33-3                     ,    0164,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,    10
Davidson  , 33-3                     ,    0164,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,     8
Davidson  , 33-3                     ,    0164,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,    17
Davidson  , 33-3                     ,    0164,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Derrick Brantley                       , Independent,     1
Davidson  , 33-3                     ,    0164,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Daniel Cooper                          , Independent,     0
Davidson  , 33-3                     ,    0164,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Rick Shannon                           , Independent,     0
Davidson  , 33-3                     ,    0164,     0015,      21,          0,         0, Tennessee Senate District 21                     , 2022-11-08, State General, Jeff Yarbro                            , Democratic ,    17
Davidson  , 33-3                     ,    0164,     0015,      21,          0,         0, Tennessee Senate District 21                     , 2022-11-08, State General, Rueben Dockery                         , Independent,     3
Davidson  , 33-3                     ,    0164,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Dia Hart                               , Republican ,     9
Davidson  , 33-3                     ,    0164,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Jason L. Powell                        , Democratic ,    17
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Bill Lee                               , Republican ,   146
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Jason Brantley Martin                  , Democratic ,   416
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Constance M. Every                     , Independent,    10
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, John Gentry                            , Independent,    12
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Basil Marceaux                         , Independent,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Charles Van Morgan                     , Independent,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Alfred O'Neil                          , Independent,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Deborah Rouse                          , Independent,     5
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Michael E. Scantland                   , Independent,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Rick Tyler                             , Independent,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Curtis Carney               ,            ,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Stephen C Maxwell           ,            ,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Kameron Parker Scott        ,            ,     0
Davidson  , 33-4                     ,    0165,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Lemichael D. Wilson         ,            ,     0
Davidson  , 33-4                     ,    0165,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, Yes                                    ,            ,   359
Davidson  , 33-4                     ,    0165,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, No                                     ,            ,   199
Davidson  , 33-4                     ,    0165,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, Yes                                    ,            ,   418
Davidson  , 33-4                     ,    0165,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,   151
Davidson  , 33-4                     ,    0165,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,   485
Davidson  , 33-4                     ,    0165,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,    86
Davidson  , 33-4                     ,    0165,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,   316
Davidson  , 33-4                     ,    0165,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,   254
Davidson  , 33-4                     ,    0165,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,   128
Davidson  , 33-4                     ,    0165,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,   430
Davidson  , 33-4                     ,    0165,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Derrick Brantley                       , Independent,    11
Davidson  , 33-4                     ,    0165,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Daniel Cooper                          , Independent,    11
Davidson  , 33-4                     ,    0165,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Rick Shannon                           , Independent,     2
Davidson  , 33-4                     ,    0165,     0015,      19,          0,         0, Tennessee Senate District 19                     , 2022-11-08, State General, Pime Hernandez                         , Republican ,   130
Davidson  , 33-4                     ,    0165,     0015,      19,          0,         0, Tennessee Senate District 19                     , 2022-11-08, State General, Charlane Oliver                        , Democratic ,   443
Davidson  , 33-4                     ,    0165,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Dia Hart                               , Republican ,    66
Davidson  , 33-4                     ,    0165,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Jason L. Powell                        , Democratic ,   175
Davidson  , 33-4                     ,    0165,     0017,      55,          0,         0, Tennessee House of Representatives District 55   , 2022-11-08, State General, John Ray Clemmons                      , Democratic ,   281
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Bill Lee                               , Republican ,    39
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Jason Brantley Martin                  , Democratic ,   165
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Constance M. Every                     , Independent,     2
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, John Gentry                            , Independent,     2
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Basil Marceaux                         , Independent,     1
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Charles Van Morgan                     , Independent,     0
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Alfred O'Neil                          , Independent,     1
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Deborah Rouse                          , Independent,     2
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Michael E. Scantland                   , Independent,     0
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Rick Tyler                             , Independent,     0
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Curtis Carney               ,            ,     0
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Stephen C Maxwell           ,            ,     0
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Kameron Parker Scott        ,            ,     0
Davidson  , 33-5                     ,    0166,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Lemichael D. Wilson         ,            ,     0
Davidson  , 33-5                     ,    0166,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, Yes                                    ,            ,   124
Davidson  , 33-5                     ,    0166,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, No                                     ,            ,    75
Davidson  , 33-5                     ,    0166,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, Yes                                    ,            ,   151
Davidson  , 33-5                     ,    0166,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,    50
Davidson  , 33-5                     ,    0166,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,   179
Davidson  , 33-5                     ,    0166,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,    29
Davidson  , 33-5                     ,    0166,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,   120
Davidson  , 33-5                     ,    0166,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,    82
Davidson  , 33-5                     ,    0166,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,    38
Davidson  , 33-5                     ,    0166,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,   166
Davidson  , 33-5                     ,    0166,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Derrick Brantley                       , Independent,     4
Davidson  , 33-5                     ,    0166,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Daniel Cooper                          , Independent,     2
Davidson  , 33-5                     ,    0166,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Rick Shannon                           , Independent,     2
Davidson  , 33-5                     ,    0166,     0015,      19,          0,         0, Tennessee Senate District 19                     , 2022-11-08, State General, Pime Hernandez                         , Republican ,    44
Davidson  , 33-5                     ,    0166,     0015,      19,          0,         0, Tennessee Senate District 19                     , 2022-11-08, State General, Charlane Oliver                        , Democratic ,   164
Davidson  , 33-5                     ,    0166,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Dia Hart                               , Republican ,    38
Davidson  , 33-5                     ,    0166,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Jason L. Powell                        , Democratic ,   135
Davidson  , 33-5                     ,    0166,     0017,      55,          0,         0, Tennessee House of Representatives District 55   , 2022-11-08, State General, John Ray Clemmons                      , Democratic ,    29
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Bill Lee                               , Republican ,   167
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Jason Brantley Martin                  , Democratic ,   314
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Constance M. Every                     , Independent,     4
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, John Gentry                            , Independent,     6
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Basil Marceaux                         , Independent,     0
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Charles Van Morgan                     , Independent,     1
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Alfred O'Neil                          , Independent,     0
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Deborah Rouse                          , Independent,     1
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Michael E. Scantland                   , Independent,     2
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Rick Tyler                             , Independent,     0
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Curtis Carney               ,            ,     0
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Stephen C Maxwell           ,            ,     0
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Kameron Parker Scott        ,            ,     0
Davidson  , 33-6                     ,    0167,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Lemichael D. Wilson         ,            ,     1
Davidson  , 33-6                     ,    0167,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, Yes                                    ,            ,   291
Davidson  , 33-6                     ,    0167,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, No                                     ,            ,   178
Davidson  , 33-6                     ,    0167,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, Yes                                    ,            ,   341
Davidson  , 33-6                     ,    0167,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,   139
Davidson  , 33-6                     ,    0167,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,   388
Davidson  , 33-6                     ,    0167,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,    91
Davidson  , 33-6                     ,    0167,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,   259
Davidson  , 33-6                     ,    0167,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,   216
Davidson  , 33-6                     ,    0167,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,   149
Davidson  , 33-6                     ,    0167,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,   333
Davidson  , 33-6                     ,    0167,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Derrick Brantley                       , Independent,     4
Davidson  , 33-6                     ,    0167,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Daniel Cooper                          , Independent,     4
Davidson  , 33-6                     ,    0167,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Rick Shannon                           , Independent,     1
Davidson  , 33-6                     ,    0167,     0015,      21,          0,         0, Tennessee Senate District 21                     , 2022-11-08, State General, Jeff Yarbro                            , Democratic ,   331
Davidson  , 33-6                     ,    0167,     0015,      21,          0,         0, Tennessee Senate District 21                     , 2022-11-08, State General, Rueben Dockery                         , Independent,   102
Davidson  , 33-6                     ,    0167,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Dia Hart                               , Republican ,    53
Davidson  , 33-6                     ,    0167,     0017,      53,          0,         0, Tennessee House of Representatives District 53   , 2022-11-08, State General, Jason L. Powell                        , Democratic ,   155
Davidson  , 33-6                     ,    0167,     0017,      55,          0,         0, Tennessee House of Representatives District 55   , 2022-11-08, State General, John Ray Clemmons                      , Democratic ,   192
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Bill Lee                               , Republican ,  1290
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Jason Brantley Martin                  , Democratic ,  1175
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Constance M. Every                     , Independent,     2
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, John Gentry                            , Independent,     6
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Basil Marceaux                         , Independent,     1
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Charles Van Morgan                     , Independent,     0
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Alfred O'Neil                          , Independent,     0
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Deborah Rouse                          , Independent,     3
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Michael E. Scantland                   , Independent,     0
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         1, Governor                                         , 2022-11-08, State General, Rick Tyler                             , Independent,     1
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Curtis Carney               ,            ,     0
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Stephen C Maxwell           ,            ,     0
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Kameron Parker Scott        ,            ,     0
Davidson  , 34-1                     ,    0168,     0005,       0,          0,         2, Governor                                         , 2022-11-08, State General, Write-In - Lemichael D. Wilson         ,            ,     2
Davidson  , 34-1                     ,    0168,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, Yes                                    ,            ,  1498
Davidson  , 34-1                     ,    0168,     0006,       0,          1,         0, Constitutional Amendment # 1                     , 2022-11-08, State General, No                                     ,            ,   815
Davidson  , 34-1                     ,    0168,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, Yes                                    ,            ,  1834
Davidson  , 34-1                     ,    0168,     0006,       0,          2,         0, Constitutional Amendment # 2                     , 2022-11-08, State General, No                                     ,            ,   465
Davidson  , 34-1                     ,    0168,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, Yes                                    ,            ,  2052
Davidson  , 34-1                     ,    0168,     0006,       0,          3,         0, Constitutional Amendment # 3                     , 2022-11-08, State General, No                                     ,            ,   344
Davidson  , 34-1                     ,    0168,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, Yes                                    ,            ,  1543
Davidson  , 34-1                     ,    0168,     0006,       0,          4,         0, Constitutional Amendment # 4                     , 2022-11-08, State General, No                                     ,            ,   823
Davidson  , 34-1                     ,    0168,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Andy Ogles                             , Republican ,  1180
Davidson  , 34-1                     ,    0168,     0011,       5,          0,         0, United States House of Representatives District 5, 2022-11-08, State General, Heidi Campbell                         , Democratic ,  1275
